k_folds,norm,eta,lambda,train average loss,test average loss,,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,,test average loss,,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,,train average loss
10,none,0.8,0.5,159.9047619,40.0952381,,43,38,38,39,39,43,39,43,43,39,43,43,38,39,39,39,39,43,38,39,38,,40.0952381,,157,162,162,161,161,157,161,157,157,161,157,157,162,161,161,161,161,157,162,161,162,,159.9047619
10,none,0.8,0.6,159.5714286,40.42857143,,43,39,43,43,38,39,39,43,43,38,39,43,43,43,39,43,39,38,38,38,38,,40.42857143,,157,161,157,157,162,161,161,157,157,162,161,157,157,157,161,157,161,162,162,162,162,,159.5714286
10,none,0.8,0.7,160.1428571,39.85714286,,38,43,38,38,39,43,43,39,38,39,38,39,39,38,43,39,39,43,43,39,39,,39.85714286,,162,157,162,162,161,157,157,161,162,161,162,161,161,162,157,161,161,157,157,161,161,,160.1428571
10,none,0.8,0.8,160.3809524,39.61904762,,39,38,39,39,38,43,39,38,43,38,43,38,39,39,38,38,43,39,43,39,39,,39.61904762,,161,162,161,161,162,157,161,162,157,162,157,162,161,161,162,162,157,161,157,161,161,,160.3809524
10,none,0.8,0.9,159.3809524,40.61904762,,43,43,43,39,39,38,43,38,39,38,43,43,38,43,43,38,43,39,38,43,39,,40.61904762,,157,157,157,161,161,162,157,162,161,162,157,157,162,157,157,162,157,161,162,157,161,,159.3809524
10,none,0.8,1,159.4761905,40.52380952,,38,38,43,43,38,38,38,39,38,43,39,43,43,43,43,39,43,38,43,38,43,,40.52380952,,162,162,157,157,162,162,162,161,162,157,161,157,157,157,157,161,157,162,157,162,157,,159.4761905
10,none,0.9,0.1,159.9047619,40.0952381,,43,38,43,39,38,39,43,39,43,39,39,38,39,39,43,39,43,39,38,43,38,,40.0952381,,157,162,157,161,162,161,157,161,157,161,161,162,161,161,157,161,157,161,162,157,162,,159.9047619
10,none,0.9,0.2,159.4285714,40.57142857,,38,43,43,43,39,38,38,39,38,43,43,39,43,38,38,38,43,43,39,43,43,,40.57142857,,162,157,157,157,161,162,162,161,162,157,157,161,157,162,162,162,157,157,161,157,157,,159.4285714
10,none,0.9,0.3,160.2857143,39.71428571,,43,39,39,43,39,38,39,38,38,43,43,39,43,39,38,39,39,39,39,39,38,,39.71428571,,157,161,161,157,161,162,161,162,162,157,157,161,157,161,162,161,161,161,161,161,162,,160.2857143
10,none,0.9,0.4,160.4761905,39.52380952,,39,39,39,39,38,43,39,39,38,43,43,38,38,38,38,39,38,43,38,38,43,,39.52380952,,161,161,161,161,162,157,161,161,162,157,157,162,162,162,162,161,162,157,162,162,157,,160.4761905
10,none,0.9,0.5,160.2380952,39.76190476,,38,39,43,38,38,38,38,43,38,43,38,38,39,43,39,39,43,39,39,43,39,,39.76190476,,162,161,157,162,162,162,162,157,162,157,162,162,161,157,161,161,157,161,161,157,161,,160.2380952
10,none,0.9,0.6,160.8095238,39.19047619,,43,43,38,43,39,38,38,38,39,38,38,38,38,38,39,43,38,39,39,38,38,,39.19047619,,157,157,162,157,161,162,162,162,161,162,162,162,162,162,161,157,162,161,161,162,162,,160.8095238
10,none,0.9,0.7,160.2857143,39.71428571,,43,38,43,38,43,39,43,38,38,39,39,39,38,43,39,43,39,38,38,38,38,,39.71428571,,157,162,157,162,157,161,157,162,162,161,161,161,162,157,161,157,161,162,162,162,162,,160.2857143
10,none,0.9,0.8,159.7142857,40.28571429,,43,43,38,39,43,39,39,43,38,38,38,39,39,38,43,43,39,43,43,39,39,,40.28571429,,157,157,162,161,157,161,161,157,162,162,162,161,161,162,157,157,161,157,157,161,161,,159.7142857
10,none,0.9,0.9,159.6666667,40.33333333,,38,43,39,38,43,38,43,43,43,38,39,38,38,39,43,38,43,38,43,39,43,,40.33333333,,162,157,161,162,157,162,157,157,157,162,161,162,162,161,157,162,157,162,157,161,157,,159.6666667
10,none,0.9,1,160,40,,39,38,39,38,38,38,38,39,43,43,43,39,39,38,43,43,43,43,39,39,38,,40,,161,162,161,162,162,162,162,161,157,157,157,161,161,162,157,157,157,157,161,161,162,,160
10,none,1,0.1,159.6666667,40.33333333,,43,43,39,43,38,38,43,43,38,39,43,38,38,38,38,38,43,39,43,43,39,,40.33333333,,157,157,161,157,162,162,157,157,162,161,157,162,162,162,162,162,157,161,157,157,161,,159.6666667
10,none,1,0.2,159.047619,40.66666667,,38,39,38,43,43,43,38,39,39,43,43,42,39,43,39,43,43,39,43,39,38,,40.66666667,,162,161,162,157,157,157,162,161,161,157,157,152,161,157,161,157,157,161,157,161,162,,159.047619
10,none,1,0.3,159.8095238,40.19047619,,38,38,39,38,38,38,38,39,43,43,39,43,39,43,38,43,43,43,43,39,39,,40.19047619,,162,162,161,162,162,162,162,161,157,157,161,157,161,157,162,157,157,157,157,161,161,,159.8095238
10,none,1,0.4,160.047619,39.95238095,,38,38,43,43,39,38,43,39,39,39,38,38,38,38,39,43,43,38,43,39,43,,39.95238095,,162,162,157,157,161,162,157,161,161,161,162,162,162,162,161,157,157,162,157,161,157,,160.047619
10,none,1,0.5,160.047619,39.95238095,,39,43,39,38,39,38,38,39,38,39,43,43,43,38,43,38,39,38,43,38,43,,39.95238095,,161,157,161,162,161,162,162,161,162,161,157,157,157,162,157,162,161,162,157,162,157,,160.047619
10,none,1,0.6,160.2857143,39.71428571,,38,38,39,38,39,39,39,43,39,39,43,39,39,39,43,39,38,43,39,38,43,,39.71428571,,162,162,161,162,161,161,161,157,161,161,157,161,161,161,157,161,162,157,161,162,157,,160.2857143
10,none,1,0.7,159.7142857,40.28571429,,39,43,43,43,39,43,43,39,43,38,38,38,39,38,43,43,39,38,39,39,39,,40.28571429,,161,157,157,157,161,157,157,161,157,162,162,162,161,162,157,157,161,162,161,161,161,,159.7142857
10,none,1,0.8,160.1904762,39.80952381,,43,43,38,39,43,39,38,38,39,39,43,43,38,38,39,43,38,39,39,39,38,,39.80952381,,157,157,162,161,157,161,162,162,161,161,157,157,162,162,161,157,162,161,161,161,162,,160.1904762
10,none,1,0.9,159.5714286,40.42857143,,38,39,43,43,39,43,38,38,38,39,43,38,39,43,43,39,39,43,43,38,43,,40.42857143,,162,161,157,157,161,157,162,162,162,161,157,162,161,157,157,161,161,157,157,162,157,,159.5714286
10,none,1,1,160.7619048,38.95238095,,38,39,39,39,38,39,39,39,38,43,38,38,39,38,38,38,38,43,36,43,38,,38.95238095,,162,161,161,161,162,161,161,161,162,157,162,162,161,162,162,162,162,157,158,157,162,,160.7619048
12,min_max,0.1,0.1,75.19047619,20.0952381,,21,16,20,21,21,12,21,21,21,21,19,19,21,21,21,21,21,21,21,21,21,,20.0952381,,79,63,76,79,78,49,79,79,79,77,64,66,79,79,79,79,79,79,79,79,79,,75.19047619
12,min_max,0.1,0.2,78.19047619,20.66666667,,21,21,21,21,17,21,21,20,23,21,21,21,21,21,17,21,21,21,21,21,21,,20.66666667,,79,79,79,79,63,79,79,75,82,79,79,79,77,79,81,79,79,79,79,79,79,,78.19047619
12,min_max,0.1,0.3,75.33333333,19.80952381,,21,21,11,21,23,17,21,21,21,21,21,22,21,21,7,21,21,21,21,21,21,,19.80952381,,79,79,43,79,83,84,79,78,79,79,79,79,79,79,32,79,79,77,79,79,79,,75.33333333
12,min_max,0.1,0.4,73.95238095,19.33333333,,16,21,23,17,17,21,21,21,21,21,21,21,21,23,20,19,6,20,22,14,20,,19.33333333,,54,79,83,62,83,79,79,79,79,79,79,79,79,84,76,76,30,76,80,66,72,,73.95238095
12,min_max,0.1,0.5,77.23809524,20.71428571,,21,21,21,21,21,21,21,12,21,21,21,21,23,21,21,21,21,21,21,22,21,,20.71428571,,79,79,79,79,79,79,79,35,79,79,79,79,83,79,79,79,80,79,79,81,79,,77.23809524
12,min_max,0.1,0.6,73.38095238,19.71428571,,21,21,21,21,21,21,21,9,21,21,21,21,21,21,21,24,15,9,21,21,21,,19.71428571,,79,79,79,79,79,79,79,37,79,79,78,79,79,79,80,86,54,22,79,79,78,,73.38095238
12,min_max,0.1,0.7,90.66666667,24.42857143,,20,23,22,23,21,19,21,21,39,43,21,25,43,21,21,21,23,23,21,21,21,,24.42857143,,70,85,80,83,79,67,79,79,161,156,79,95,153,79,80,79,80,83,79,79,79,,90.66666667
12,min_max,0.1,0.8,84.38095238,21.95238095,,21,24,15,21,21,21,21,23,21,20,21,28,18,24,24,21,22,21,39,21,14,,21.95238095,,79,90,79,79,79,79,79,83,79,75,79,94,84,90,87,79,82,79,144,80,73,,84.38095238
12,min_max,0.1,0.9,95.04761905,25.71428571,,30,21,42,39,21,21,22,21,21,36,21,22,37,21,21,21,21,39,21,21,21,,25.71428571,,96,79,151,158,79,78,79,79,75,122,79,81,127,79,79,79,78,161,79,79,79,,95.04761905
12,min_max,0.1,1,98.19047619,25.52380952,,23,27,24,21,21,14,20,22,14,43,37,21,39,29,21,21,39,17,21,21,41,,25.52380952,,85,96,89,79,79,48,74,80,68,157,139,79,161,120,79,79,161,83,79,79,148,,98.19047619
12,min_max,0.2,0.1,73.04761905,19.42857143,,8,18,21,20,21,21,21,21,21,21,12,21,21,15,21,20,21,21,21,21,21,,19.42857143,,38,67,79,76,78,79,79,79,76,77,49,79,79,62,78,68,79,78,76,79,79,,73.04761905
12,min_max,0.2,0.2,72.38095238,18.76190476,,21,21,21,21,21,4,21,21,20,23,21,21,18,21,12,21,21,7,16,21,21,,18.76190476,,74,74,78,75,79,29,79,79,76,85,79,101,59,79,52,79,79,27,79,79,79,,72.38095238
12,min_max,0.2,0.3,66.52380952,17.42857143,,6,21,21,21,19,22,8,20,17,20,21,22,17,21,21,21,17,15,10,21,5,,17.42857143,,24,79,79,79,67,80,24,73,83,76,79,80,60,76,79,79,83,55,32,80,30,,66.52380952
12,min_max,0.2,0.4,81,20.66666667,,9,17,21,21,32,14,36,21,23,9,17,21,21,23,23,21,21,25,21,17,21,,20.66666667,,36,67,79,79,137,47,147,79,83,41,84,80,78,82,82,79,79,97,79,87,79,,81
12,min_max,0.2,0.5,88.19047619,23.42857143,,39,23,21,21,35,15,23,21,21,19,31,38,23,21,7,18,21,20,13,26,36,,23.42857143,,142,86,79,79,118,67,87,79,79,89,120,137,80,77,30,71,79,71,65,94,123,,88.19047619
12,min_max,0.2,0.6,90.61904762,23,,21,21,21,21,21,21,34,21,21,22,21,21,17,21,43,21,17,39,21,17,21,,23,,87,79,79,79,77,79,144,79,79,80,79,79,83,80,156,79,83,161,79,83,79,,90.61904762
12,min_max,0.2,0.7,106.0952381,28.47619048,,21,43,21,39,22,21,43,43,21,21,21,21,17,23,19,34,42,39,30,36,21,,28.47619048,,79,153,79,161,81,79,157,156,79,79,79,79,83,80,63,119,151,143,107,142,79,,106.0952381
12,min_max,0.2,0.8,99.28571429,26.28571429,,21,17,43,21,39,21,30,21,23,43,39,23,23,22,20,39,22,21,25,21,18,,26.28571429,,79,83,157,79,161,79,112,79,83,157,161,82,80,80,66,132,79,79,115,80,62,,99.28571429
12,min_max,0.2,0.9,107.9047619,28.52380952,,36,11,7,31,39,43,43,22,40,43,21,23,43,24,22,21,37,21,31,21,20,,28.52380952,,120,43,34,127,161,157,157,80,138,157,79,105,157,102,81,79,152,86,99,79,73,,107.9047619
12,min_max,0.2,1,115.6190476,29.9047619,,38,23,43,21,21,21,43,43,43,18,19,43,39,43,23,39,21,29,20,17,21,,29.9047619,,161,80,155,76,77,79,157,157,157,82,81,157,161,157,80,161,79,125,85,84,77,,115.6190476
12,min_max,0.3,0.1,71.61904762,18.95238095,,11,21,21,21,20,4,21,20,21,21,21,21,19,21,21,21,9,21,21,21,21,,18.95238095,,46,79,78,79,77,26,79,76,79,79,79,78,67,79,79,79,32,79,77,78,79,,71.61904762
12,min_max,0.3,0.2,73,19.33333333,,21,21,20,15,21,17,21,21,21,20,21,21,20,19,21,21,21,20,7,21,16,,19.33333333,,79,79,73,62,79,84,79,79,79,76,79,79,70,66,79,79,79,74,27,79,53,,73
12,min_max,0.3,0.3,75.47619048,19.28571429,,21,11,20,35,14,21,21,21,17,7,21,8,20,21,33,17,21,21,19,15,21,,19.28571429,,79,43,94,136,55,79,79,79,84,24,79,29,73,79,140,82,79,79,63,51,79,,75.47619048
12,min_max,0.3,0.4,78.76190476,20.52380952,,7,21,8,39,29,21,21,25,17,8,22,39,21,12,22,20,18,18,22,21,20,,20.52380952,,27,79,34,145,101,80,79,105,72,43,83,155,79,41,80,92,74,70,80,79,56,,78.76190476
12,min_max,0.3,0.5,99.9047619,24.95238095,,21,18,17,17,18,23,35,21,19,21,38,39,26,24,21,39,26,23,38,19,21,,24.95238095,,79,85,83,91,84,79,117,79,85,79,161,161,99,85,74,161,94,83,153,87,79,,99.9047619
12,min_max,0.3,0.6,126.5714286,32.9047619,,17,36,43,38,43,27,39,17,33,36,43,17,43,43,43,27,21,21,39,43,22,,32.9047619,,84,143,156,162,156,119,161,83,118,129,157,83,157,156,156,96,79,79,147,157,80,,126.5714286
12,min_max,0.3,0.7,104.0952381,27.0952381,,21,24,10,33,23,21,39,15,38,39,25,39,21,21,43,21,43,25,21,16,31,,27.0952381,,79,86,41,135,83,79,161,56,162,161,87,161,79,79,157,77,157,102,79,60,105,,104.0952381
12,min_max,0.3,0.8,138.6666667,35.66666667,,25,39,38,43,38,42,39,39,38,39,21,43,12,43,37,43,39,38,18,43,32,,35.66666667,,107,160,160,156,129,150,161,136,160,161,79,157,44,157,133,157,161,162,93,157,132,,138.6666667
12,min_max,0.3,0.9,118.047619,30.61904762,,29,23,37,28,21,22,21,21,36,43,39,39,39,20,43,43,21,22,35,21,40,,30.61904762,,107,80,157,110,79,82,79,79,151,156,161,161,161,73,157,157,79,87,134,79,150,,118.047619
12,min_max,0.3,1,136.7142857,34.9047619,,39,39,37,39,39,21,23,41,39,39,43,38,21,43,21,43,33,21,43,39,32,,34.9047619,,159,161,156,161,161,79,84,140,161,159,157,162,79,157,79,156,156,79,157,161,107,,136.7142857
12,min_max,0.4,0.1,74.33333333,19.47619048,,8,21,21,21,17,21,21,21,21,20,21,21,17,21,21,11,21,21,21,17,25,,19.47619048,,28,79,79,79,82,79,79,79,79,77,79,79,60,79,79,34,79,79,79,83,91,,74.33333333
12,min_max,0.4,0.2,80.33333333,21.38095238,,36,21,21,20,21,38,20,20,21,17,21,21,21,20,14,20,21,21,21,13,21,,21.38095238,,121,79,79,71,79,132,88,71,79,69,79,79,79,92,49,76,78,79,79,50,79,,80.33333333
12,min_max,0.4,0.3,83.76190476,21.95238095,,11,21,29,21,17,11,21,23,21,21,10,21,37,17,21,32,43,21,20,22,21,,21.95238095,,35,79,95,79,86,38,79,83,79,79,31,79,140,83,79,137,153,77,88,81,79,,83.76190476
12,min_max,0.4,0.4,107.2857143,27.57142857,,16,39,17,8,21,15,32,39,43,39,22,21,17,39,39,21,43,23,21,21,43,,27.57142857,,50,161,83,32,79,52,123,156,157,161,80,73,80,161,161,79,157,96,79,76,157,,107.2857143
12,min_max,0.4,0.5,123.8095238,32.47619048,,43,35,33,26,17,43,38,21,15,43,43,43,21,38,35,18,24,17,43,43,43,,32.47619048,,154,150,108,100,86,157,160,80,56,157,157,157,79,162,121,85,82,79,157,157,156,,123.8095238
12,min_max,0.4,0.6,125,32.47619048,,39,33,43,36,22,21,24,14,39,43,35,43,41,38,22,38,39,37,20,12,43,,32.47619048,,161,116,157,158,81,80,81,49,160,157,124,155,152,162,80,155,161,138,90,51,157,,125
12,min_max,0.4,0.7,114.1904762,29.66666667,,30,21,30,43,21,39,43,21,23,43,39,39,39,11,43,21,32,41,11,16,17,,29.66666667,,129,79,98,148,79,161,157,79,79,157,161,161,161,47,157,79,110,152,55,66,83,,114.1904762
12,min_max,0.4,0.8,124.6666667,32.19047619,,21,43,36,21,21,38,17,41,43,21,38,39,23,43,43,22,39,39,21,43,24,,32.19047619,,79,157,139,79,74,162,83,152,157,76,156,161,84,155,157,82,161,161,79,157,107,,124.6666667
12,min_max,0.4,0.9,132.8095238,33.23809524,,43,19,38,39,22,17,39,43,39,39,38,21,30,33,22,43,39,23,39,37,35,,33.23809524,,157,88,162,160,82,83,135,155,161,161,162,79,113,148,101,157,161,110,147,156,111,,132.8095238
12,min_max,0.4,1,134.952381,35.85714286,,39,33,32,22,43,36,41,22,40,43,39,24,43,43,21,43,43,21,43,39,43,,35.85714286,,161,132,111,108,157,142,152,80,135,157,161,80,157,157,79,157,157,79,157,161,154,,134.952381
12,min_max,0.5,0.1,70.95238095,18.19047619,,16,14,15,14,21,21,25,14,22,21,20,18,21,20,21,21,17,14,6,17,24,,18.19047619,,58,52,53,50,79,79,107,53,105,79,66,66,78,71,79,79,84,64,21,84,83,,70.95238095
12,min_max,0.5,0.2,70.38095238,18.23809524,,10,22,17,21,21,21,21,17,21,21,17,17,23,9,22,22,21,19,16,18,7,,18.23809524,,38,80,83,79,79,78,79,84,79,80,83,80,80,21,74,78,75,68,77,66,17,,70.38095238
12,min_max,0.5,0.3,93.71428571,23.9047619,,21,17,14,35,23,40,20,40,11,21,21,23,10,32,21,24,21,22,36,21,29,,23.9047619,,79,88,60,155,84,140,67,146,45,86,79,87,47,103,79,106,79,82,155,95,106,,93.71428571
12,min_max,0.5,0.4,111.0952381,29.14285714,,39,35,21,22,38,23,33,43,18,20,16,22,31,22,23,43,21,39,43,21,39,,29.14285714,,161,113,79,80,162,80,109,156,86,67,81,79,129,80,80,155,79,161,156,79,161,,111.0952381
12,min_max,0.5,0.5,114.6666667,29.38095238,,43,39,21,38,21,25,21,36,42,24,43,43,21,43,17,17,39,21,21,21,21,,29.38095238,,156,161,99,149,79,84,79,156,152,98,157,157,79,157,85,83,161,79,79,79,79,,114.6666667
12,min_max,0.5,0.6,120.7619048,30.66666667,,40,27,35,19,38,43,39,21,43,21,17,27,25,24,21,43,39,22,39,39,22,,30.66666667,,140,104,155,86,162,157,161,80,157,79,83,104,96,92,79,157,161,82,161,161,79,,120.7619048
12,min_max,0.5,0.7,139.9047619,36.23809524,,43,39,37,43,43,38,38,25,43,24,43,43,21,41,40,28,28,39,43,19,43,,36.23809524,,157,161,153,157,157,162,162,101,157,103,155,157,79,146,142,111,117,161,152,91,157,,139.9047619
12,min_max,0.5,0.8,134.3809524,35,,39,39,43,19,28,25,43,38,43,38,40,25,34,39,32,39,26,25,43,43,34,,35,,161,161,157,63,102,87,157,162,157,162,139,107,149,161,131,161,87,87,157,157,117,,134.3809524
12,min_max,0.5,0.9,139.3333333,35.38095238,,43,39,21,43,43,11,39,39,17,43,43,39,39,43,33,43,39,38,35,38,15,,35.38095238,,157,161,79,157,157,44,161,161,84,157,157,161,161,157,107,155,157,161,159,162,71,,139.3333333
12,min_max,0.5,1,133.7142857,33.76190476,,39,39,18,39,37,32,22,43,43,19,32,38,17,39,43,17,39,43,43,24,43,,33.76190476,,161,161,91,161,138,114,79,157,157,97,133,157,84,161,157,84,161,157,154,87,157,,133.7142857
12,min_max,0.6,0.1,68.28571429,17.9047619,,17,21,20,19,18,20,21,21,12,20,21,21,21,14,11,21,15,15,10,17,21,,17.9047619,,64,79,74,70,60,76,79,78,48,76,79,78,79,47,48,79,75,52,41,73,79,,68.28571429
12,min_max,0.6,0.2,90.71428571,23.23809524,,21,27,17,16,26,24,21,43,21,24,15,29,21,21,38,21,18,24,21,23,17,,23.23809524,,79,110,83,61,97,93,79,156,93,86,63,105,79,79,161,79,67,90,79,80,86,,90.71428571
12,min_max,0.6,0.3,96.14285714,24.47619048,,15,30,21,21,21,21,11,38,29,17,21,17,43,23,12,42,28,19,21,43,21,,24.47619048,,79,109,79,79,79,79,50,132,123,83,79,84,157,106,47,154,120,66,79,156,79,,96.14285714
12,min_max,0.6,0.4,122.7142857,31.38095238,,43,39,20,39,39,21,27,38,23,27,43,21,30,23,22,31,33,38,27,32,43,,31.38095238,,157,161,77,161,161,79,122,160,82,100,157,79,125,108,80,105,109,160,106,134,154,,122.7142857
12,min_max,0.6,0.5,140.6190476,36.76190476,,43,32,38,43,27,17,36,43,43,39,42,43,43,36,43,39,18,26,43,39,39,,36.76190476,,157,124,162,157,101,84,120,157,146,161,151,150,157,146,157,161,82,101,157,161,161,,140.6190476
12,min_max,0.6,0.6,126,34.47619048,,43,43,22,21,39,43,43,23,32,43,23,43,21,38,35,43,29,36,43,39,22,,34.47619048,,157,157,78,79,161,157,157,81,103,157,84,157,79,138,112,157,110,124,157,161,80,,126
12,min_max,0.6,0.7,140.2857143,37.0952381,,43,39,43,39,43,43,43,19,37,21,43,39,43,30,25,39,22,39,43,43,43,,37.0952381,,157,161,157,161,157,157,157,70,132,79,157,161,157,125,85,161,80,161,157,157,157,,140.2857143
12,min_max,0.6,0.8,128.4285714,32.42857143,,38,39,20,21,21,38,43,21,39,39,43,43,27,43,36,17,43,20,21,26,43,,32.42857143,,161,161,94,80,79,162,152,79,161,161,157,157,122,157,155,83,157,71,79,112,157,,128.4285714
12,min_max,0.6,0.9,146,37.47619048,,39,38,39,39,36,38,21,21,43,43,39,43,43,39,35,36,35,42,36,43,39,,37.47619048,,161,162,161,161,152,162,79,79,157,157,161,157,157,161,146,123,117,146,149,157,161,,146
12,min_max,0.6,1,143,37.76190476,,43,21,26,41,39,39,24,39,43,39,43,29,43,43,43,38,43,38,39,37,43,,37.76190476,,157,79,90,143,161,161,86,161,157,157,155,95,157,157,157,162,157,162,161,131,157,,143
12,min_max,0.7,0.1,78.23809524,20.47619048,,20,21,21,21,17,23,21,21,21,15,21,21,21,21,20,21,21,20,21,21,21,,20.47619048,,87,78,73,79,84,81,79,79,79,72,79,79,79,79,66,79,80,74,79,79,79,,78.23809524
12,min_max,0.7,0.2,92.85714286,24.28571429,,21,21,35,24,35,17,21,39,33,21,21,13,21,23,25,21,17,39,21,20,22,,24.28571429,,79,79,124,86,120,85,79,161,139,79,77,48,79,80,90,79,81,161,79,66,79,,92.85714286
12,min_max,0.7,0.3,127.4761905,33.47619048,,43,38,19,27,21,38,21,43,21,24,38,38,43,43,33,39,21,36,39,39,39,,33.47619048,,157,162,61,93,79,158,79,157,77,85,130,151,154,157,124,161,79,130,161,161,161,,127.4761905
12,min_max,0.7,0.4,137.6190476,35.52380952,,17,43,38,28,43,43,38,43,42,38,21,43,39,43,36,17,37,31,43,43,20,,35.52380952,,83,156,162,116,157,157,160,157,145,162,64,154,161,157,153,84,151,105,157,157,92,,137.6190476
12,min_max,0.7,0.5,134.8095238,35.80952381,,38,43,43,39,43,43,34,39,31,39,43,24,31,22,21,42,36,42,27,39,33,,35.80952381,,162,157,157,161,157,157,134,161,108,161,157,83,129,79,79,147,133,144,110,156,99,,134.8095238
12,min_max,0.7,0.6,141.5714286,36.42857143,,43,17,34,19,39,38,39,43,43,43,43,11,39,43,39,43,39,21,43,43,43,,36.42857143,,157,85,122,96,161,162,161,157,157,157,157,37,161,157,161,157,161,97,157,156,157,,141.5714286
12,min_max,0.7,0.7,131.9047619,34.19047619,,39,43,40,43,39,43,39,43,7,21,21,39,28,39,20,21,39,43,25,43,43,,34.19047619,,161,157,141,157,161,157,161,157,28,79,79,161,107,161,97,79,161,156,96,157,157,,131.9047619
12,min_max,0.7,0.8,140.8095238,36.9047619,,39,43,43,43,43,43,21,43,43,22,25,25,39,38,43,43,43,30,39,28,39,,36.9047619,,161,157,157,157,157,157,79,157,157,80,115,91,161,160,157,157,157,119,161,99,161,,140.8095238
12,min_max,0.7,0.9,132.1428571,33.76190476,,35,38,33,43,21,39,38,23,21,38,43,26,22,39,21,43,39,22,43,39,43,,33.76190476,,124,162,137,155,79,161,162,85,79,161,157,120,80,161,79,157,161,80,157,161,157,,132.1428571
12,min_max,0.7,1,151.1428571,38.66666667,,38,39,43,38,43,39,43,38,43,43,43,39,38,39,41,36,43,39,23,33,31,,38.66666667,,162,161,157,162,157,161,157,160,157,157,157,161,162,161,143,153,157,161,80,135,113,,151.1428571
12,min_max,0.8,0.1,77.71428571,19.95238095,,13,12,15,21,18,20,21,11,17,21,21,36,17,23,21,20,21,31,20,21,19,,19.95238095,,45,51,71,79,84,87,79,39,63,79,79,149,87,80,79,77,79,109,74,78,64,,77.71428571
12,min_max,0.8,0.2,101.8095238,27.42857143,,23,22,19,23,31,34,43,18,21,21,20,21,33,21,43,21,43,24,38,21,36,,27.42857143,,80,81,69,81,126,119,157,85,79,79,73,79,115,80,153,79,157,89,154,79,124,,101.8095238
12,min_max,0.8,0.3,117.1428571,31.42857143,,21,43,39,21,39,38,39,23,21,23,43,38,43,39,21,23,21,24,43,21,37,,31.42857143,,79,157,161,79,161,146,161,83,79,82,157,120,157,137,79,90,79,83,156,80,134,,117.1428571
12,min_max,0.8,0.4,126.952381,34.19047619,,22,24,36,43,39,39,21,43,43,30,40,32,43,43,26,43,32,35,23,20,41,,34.19047619,,80,87,148,157,161,161,79,157,157,102,149,109,157,156,90,156,110,140,82,84,144,,126.952381
12,min_max,0.8,0.5,133.7619048,34.14285714,,22,34,39,21,39,21,38,42,23,38,39,39,43,39,24,43,19,39,39,39,37,,34.14285714,,79,110,161,79,161,79,162,150,84,160,161,161,156,161,86,157,76,161,161,161,143,,133.7619048
12,min_max,0.8,0.6,138.0952381,35.14285714,,21,43,17,38,38,39,31,43,21,38,43,32,43,43,21,24,43,39,39,39,43,,35.14285714,,79,156,83,161,162,161,110,157,79,162,157,131,157,157,79,112,157,161,161,161,157,,138.0952381
12,min_max,0.8,0.7,136.0952381,35.47619048,,42,19,37,17,43,43,21,43,39,43,21,43,43,43,43,20,43,43,39,21,39,,35.47619048,,146,91,148,87,157,156,79,157,161,157,93,157,157,157,156,84,157,157,161,79,161,,136.0952381
12,min_max,0.8,0.8,145.8095238,37.23809524,,33,22,43,41,38,43,25,39,39,21,39,39,43,37,39,39,39,38,43,39,43,,37.23809524,,135,81,157,142,162,157,97,161,161,79,161,161,157,131,161,161,161,162,157,161,157,,145.8095238
12,min_max,0.8,0.9,144.047619,37.42857143,,43,38,21,30,43,28,43,43,39,42,43,17,43,37,43,37,39,37,38,43,39,,37.42857143,,154,162,73,118,157,107,157,157,161,154,157,86,157,128,157,139,161,160,162,157,161,,144.047619
12,min_max,0.8,1,144.7619048,35.33333333,,38,38,39,39,38,43,39,39,39,39,33,39,35,19,39,38,18,27,43,39,21,,35.33333333,,162,161,161,161,159,157,161,161,161,161,145,161,146,84,161,148,91,102,157,161,79,,144.7619048
12,min_max,0.9,0.1,83.38095238,21.61904762,,21,21,29,21,21,21,23,21,21,8,31,33,21,18,14,24,22,21,26,13,24,,21.61904762,,79,79,108,79,79,79,84,73,77,46,133,118,79,86,53,74,81,79,99,76,90,,83.38095238
12,min_max,0.9,0.2,114.1904762,29.9047619,,39,41,18,21,43,39,21,43,26,36,12,35,43,17,43,30,21,21,25,33,21,,29.9047619,,161,140,72,79,157,161,79,157,92,145,48,120,157,83,157,112,79,97,96,127,79,,114.1904762
